id,Name,MSRP,Year,Make,Model,Body Type,Mileage,Current_Price
4717,cadillac escalade,55947,2007,cadillac,escalade,sport utility,140235.0,13500.0
4718,cadillac escalade,55947,2007,cadillac,escalade,sport utility,0.0,6795.0
4719,cadillac escalade,55947,2007,cadillac,escalade,sport utility,97971.0,17995.0
4720,cadillac escalade,55947,2007,cadillac,escalade,sport utility,49603.0,24978.0
4721,cadillac escalade,55947,2007,cadillac,escalade,sport utility,131752.0,15999.0
4722,cadillac escalade,55947,2007,cadillac,escalade,sport utility,141534.0,16999.0
4723,cadillac escalade,55947,2007,cadillac,escalade,sport utility,136489.0,17999.0
4724,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,125934.0,15500.0
4725,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,87245.0,15999.0
4726,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,121442.0,14999.0
4727,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,191940.0,11832.0
4728,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,138738.0,15287.0
4729,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,163756.0,12763.0
4730,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,131140.0,15500.0
4731,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,179607.0,9878.0
4732,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,131016.0,14595.0
4733,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,167582.0,10995.0
4734,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,207172.0,10000.0
4735,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,113132.0,17999.0
4736,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,133685.0,16495.0
4737,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,189000.0,8195.0
4738,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,61888.0,21944.0
4739,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,110156.0,15895.0
4740,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,115013.0,15995.0
4741,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,140282.0,13990.0
4742,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,164259.0,15999.0
4743,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,179742.0,10444.0
4744,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,112692.0,17495.0
4745,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,123317.0,15475.0
4746,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,177019.0,9900.0
4747,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,151985.0,14480.0
4748,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,102192.0,13495.0
4749,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,168494.0,10988.0
4750,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,71421.0,20599.0
4751,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,166541.0,11995.0
4752,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,164525.0,17995.0
4753,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,236272.0,8978.0
4754,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,129497.0,14905.0
4755,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,180232.0,8995.0
4756,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,116806.0,16850.0
4757,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,212400.0,9000.0
4758,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,157799.0,10995.0
4759,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,88099.0,17999.0
4760,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,130146.0,14999.0
4761,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,259552.0,8795.0
4762,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,249105.0,8995.0
4763,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,190667.0,9200.0
4764,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,172150.0,14900.0
4765,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,130477.0,12594.0
4766,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,153436.0,159900.0
4767,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,19259.0,28895.0
4768,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,113167.0,16495.0
4769,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,58404.0,18529.0
4770,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,104204.0,10995.0
4771,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,179022.0,9977.0
4772,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,34680.0,25995.0
4773,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,105000.0,15800.0
4774,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,133000.0,14500.0
4775,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,129678.0,14935.0
4776,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,155028.0,10995.0
4777,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,0.0,12995.0
4778,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,85331.0,19988.0
4779,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,145410.0,15428.0
4780,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,115304.0,14500.0
4781,cadillac escalade esv,59640,2007,cadillac,escalade esv,sport utility,168330.0,11499.0
4782,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,111382.0,17999.0
4783,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,120046.0,16987.0
4784,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,125377.0,16987.0
4785,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,107968.0,16997.0
4786,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,181313.0,12500.0
4787,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,126084.0,15994.0
4788,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,240554.0,7742.0
4789,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,97365.0,17698.0
4790,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,83048.0,19950.0
4791,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,194000.0,8195.0
4792,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,133879.0,17994.0
4793,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,167664.0,14980.0
4794,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,138583.0,15999.0
4795,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,150087.0,15995.0
4796,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,101657.0,15900.0
4797,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,205915.0,10990.0
4798,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,129932.0,17777.0
4799,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,90463.0,20488.0
4800,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,121236.0,16998.0
4801,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,127001.0,16980.0
4802,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,89531.0,18656.0
4803,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,155007.0,12888.0
4804,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,94500.0,18194.0
4805,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,184645.0,12952.0
4806,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,168198.0,12999.0
4807,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,127000.0,12900.0
4808,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,161482.0,9895.0
4809,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,127900.0,14725.0
4810,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,287235.0,13995.0
4811,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,169452.0,12995.0
4812,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,149587.0,15899.0
4813,cadillac escalade ext,54145,2007,cadillac,escalade ext,truck,143220.0,12981.0
4814,cadillac srx,40327,2007,cadillac,srx,sport utility,142828.0,4980.0
4815,cadillac srx,40327,2007,cadillac,srx,sport utility,57874.0,8881.0
4816,cadillac xlr,87897,2007,cadillac,xlr,convertible,40769.0,29900.0
4817,cadillac xlr,87897,2007,cadillac,xlr,convertible,40873.0,29900.0
4818,cadillac xlr,87897,2007,cadillac,xlr,convertible,8597.0,34000.0
4819,cadillac xlr,87897,2007,cadillac,xlr,convertible,44754.0,24495.0
4820,cadillac xlr,87897,2007,cadillac,xlr,convertible,48101.0,25995.0
4821,cadillac xlr,87897,2007,cadillac,xlr,convertible,25112.0,31900.0
4822,cadillac cts,34825,2008,cadillac,cts,sedan,74320.0,9499.0
4823,cadillac cts,34825,2008,cadillac,cts,sedan,50914.0,9990.0
4824,cadillac cts,34825,2008,cadillac,cts,sedan,109728.0,8995.0
4825,cadillac cts,34825,2008,cadillac,cts,sedan,35000.0,9995.0
4826,cadillac cts,34825,2008,cadillac,cts,sedan,88687.0,10000.0
4827,cadillac cts,34825,2008,cadillac,cts,sedan,171915.0,5497.0
4828,cadillac cts,34825,2008,cadillac,cts,sedan,117000.0,5999.0
4829,cadillac cts,34825,2008,cadillac,cts,sedan,30300.0,10990.0
4830,cadillac cts,34825,2008,cadillac,cts,sedan,159900.0,5600.0
4831,cadillac cts,34825,2008,cadillac,cts,sedan,73900.0,9900.0
4832,cadillac cts,34825,2008,cadillac,cts,sedan,156026.0,5300.0
4833,cadillac cts,34825,2008,cadillac,cts,sedan,163000.0,5500.0
4834,cadillac cts,34825,2008,cadillac,cts,sedan,65000.0,6400.0
4835,cadillac cts,34825,2008,cadillac,cts,sedan,132000.0,8500.0
4836,cadillac cts,34825,2008,cadillac,cts,sedan,185450.0,7350.0
4837,cadillac cts,34825,2008,cadillac,cts,sedan,97957.0,8000.0
4838,cadillac cts,34825,2008,cadillac,cts,sedan,112748.0,8974.0
4839,cadillac dts,46925,2008,cadillac,dts,sedan,49698.0,12998.0
4840,cadillac dts,46925,2008,cadillac,dts,sedan,96415.0,7800.0
4841,cadillac dts,46925,2008,cadillac,dts,sedan,102558.0,6995.0
4842,cadillac dts,46925,2008,cadillac,dts,sedan,83544.0,10500.0
4843,cadillac dts,46925,2008,cadillac,dts,sedan,73681.0,7995.0
4844,cadillac dts,46925,2008,cadillac,dts,sedan,67000.0,6900.0
4845,cadillac dts,46925,2008,cadillac,dts,sedan,111468.0,5995.0
4846,cadillac dts,46925,2008,cadillac,dts,sedan,130482.0,4690.0
4847,cadillac dts,46925,2008,cadillac,dts,sedan,57000.0,5700.0
4848,cadillac dts,46925,2008,cadillac,dts,sedan,106823.0,6988.0
4849,cadillac dts,46925,2008,cadillac,dts,sedan,131947.0,5925.0
4850,cadillac escalade,57240,2008,cadillac,escalade,sport utility,128000.0,13966.0
4851,cadillac escalade,57240,2008,cadillac,escalade,sport utility,120386.0,17975.0
4852,cadillac escalade,57240,2008,cadillac,escalade,sport utility,147057.0,13490.0
4853,cadillac escalade,57240,2008,cadillac,escalade,sport utility,79063.0,19888.0
4854,cadillac escalade,57240,2008,cadillac,escalade,sport utility,198434.0,11934.0
4855,cadillac escalade,57240,2008,cadillac,escalade,sport utility,125474.0,16995.0
4856,cadillac escalade,57240,2008,cadillac,escalade,sport utility,148743.0,14995.0
4857,cadillac escalade,57240,2008,cadillac,escalade,sport utility,140680.0,15990.0
4858,cadillac escalade,57240,2008,cadillac,escalade,sport utility,137013.0,16995.0
4859,cadillac escalade,57240,2008,cadillac,escalade,sport utility,123000.0,15900.0
4860,cadillac escalade,57240,2008,cadillac,escalade,sport utility,0.0,12900.0
4861,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,103474.0,15875.0
4862,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,225737.0,10295.0
4863,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,161384.0,11800.0
4864,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,76492.0,18657.0
4865,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,142358.0,13995.0
4866,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,170740.0,12895.0
4867,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,137371.0,17411.0
4868,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,191862.0,11963.0
4869,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,106272.0,17480.0
4870,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,69171.0,20495.0
4871,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,115105.0,16900.0
4872,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,104879.0,16842.0
4873,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,130366.0,14500.0
4874,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,117393.0,13977.0
4875,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,136440.0,14999.0
4876,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,93598.0,18995.0
4877,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,175670.0,11984.0
4878,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,179062.0,12900.0
4879,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,123491.0,16488.0
4880,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,186123.0,12965.0
4881,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,117444.0,18977.0
4882,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,175593.0,13991.0
4883,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,105507.0,17949.0
4884,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,190983.0,13950.0
4885,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,85226.0,19500.0
4886,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,111945.0,17175.0
4887,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,136786.0,15981.0
4888,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,118171.0,17500.0
4889,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,169756.0,13995.0
4890,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,131803.0,17777.0
4891,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,144993.0,17990.0
4892,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,136230.0,19995.0
4893,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,83364.0,18741.0
4894,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,121125.0,14900.0
4895,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,190843.0,9500.0
4896,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,78786.0,21000.0
4897,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,47894.0,41980.0
4898,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,95508.0,20981.0
4899,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,71193.0,19998.0
4900,cadillac escalade esv,59740,2008,cadillac,escalade esv,sport utility,127019.0,15650.0
4901,cadillac escalade ext,54890,2008,cadillac,escalade ext,truck,81825.0,22984.0
4902,cadillac escalade ext,54890,2008,cadillac,escalade ext,truck,128564.0,19990.0
4903,cadillac escalade ext,54890,2008,cadillac,escalade ext,truck,122071.0,19900.0
4904,cadillac escalade ext,54890,2008,cadillac,escalade ext,truck,59266.0,22985.0
4905,cadillac escalade ext,54890,2008,cadillac,escalade ext,truck,106081.0,19987.0
4906,cadillac escalade ext,54890,2008,cadillac,escalade ext,truck,114922.0,19081.0
4907,cadillac escalade ext,54890,2008,cadillac,escalade ext,truck,101732.0,17990.0
4908,cadillac escalade ext,54890,2008,cadillac,escalade ext,truck,90629.0,20977.0
4909,cadillac escalade ext,54890,2008,cadillac,escalade ext,truck,104400.0,19995.0
4910,cadillac escalade ext,54890,2008,cadillac,escalade ext,truck,143185.0,15955.0
4911,cadillac escalade ext,54890,2008,cadillac,escalade ext,truck,108784.0,16995.0
4912,cadillac escalade ext,54890,2008,cadillac,escalade ext,truck,168300.0,14999.0
4913,cadillac escalade ext,54890,2008,cadillac,escalade ext,truck,0.0,13995.0
4914,cadillac escalade ext,54890,2008,cadillac,escalade ext,truck,71170.0,21500.0
4915,cadillac xlr,89905,2008,cadillac,xlr,convertible,66482.0,19950.0
4916,cadillac xlr,89905,2008,cadillac,xlr,convertible,76490.0,17595.0
4917,cadillac xlr,89905,2008,cadillac,xlr,convertible,81765.0,20999.0
4918,cadillac xlr,89905,2008,cadillac,xlr,convertible,36471.0,15900.0
4919,cadillac cts,47567,2009,cadillac,cts,sedan,97226.0,9200.0
4920,cadillac cts,47567,2009,cadillac,cts,sedan,214287.0,4500.0
4921,cadillac cts,47567,2009,cadillac,cts,sedan,139353.0,6999.0
4922,cadillac cts,47567,2009,cadillac,cts,sedan,74331.0,8995.0
4923,cadillac cts,47567,2009,cadillac,cts,sedan,78306.0,8999.0
4924,cadillac cts,47567,2009,cadillac,cts,sedan,19258.0,32910.0
4925,cadillac cts,47567,2009,cadillac,cts,sedan,185000.0,5995.0
4926,cadillac cts,47567,2009,cadillac,cts,sedan,50990.0,9200.0
4927,cadillac cts,47567,2009,cadillac,cts,sedan,130000.0,6000.0
4928,cadillac dts,50255,2009,cadillac,dts,sedan,87968.0,8999.0
4929,cadillac dts,50255,2009,cadillac,dts,sedan,121428.0,6490.0
4930,cadillac dts,50255,2009,cadillac,dts,sedan,120000.0,6999.0
4931,cadillac dts,50255,2009,cadillac,dts,sedan,27434.0,10898.0
4932,cadillac dts,50255,2009,cadillac,dts,sedan,95000.0,7995.0
4933,cadillac escalade,74820,2009,cadillac,escalade,sport utility,43159.0,25950.0
4934,cadillac escalade,74820,2009,cadillac,escalade,sport utility,117420.0,17887.0
4935,cadillac escalade,74820,2009,cadillac,escalade,sport utility,123530.0,16099.0
4936,cadillac escalade,74820,2009,cadillac,escalade,sport utility,124623.0,16515.0
4937,cadillac escalade,74820,2009,cadillac,escalade,sport utility,107727.0,21491.0
4938,cadillac escalade,74820,2009,cadillac,escalade,sport utility,69140.0,22999.0
4939,cadillac escalade,74820,2009,cadillac,escalade,sport utility,101594.0,17857.0
4940,cadillac escalade,74820,2009,cadillac,escalade,sport utility,119284.0,15497.0
4941,cadillac escalade,74820,2009,cadillac,escalade,sport utility,149140.0,14991.0
4942,cadillac escalade,74820,2009,cadillac,escalade,sport utility,123416.0,16993.0
4943,cadillac escalade,74820,2009,cadillac,escalade,sport utility,142450.0,15700.0
4944,cadillac escalade,74820,2009,cadillac,escalade,sport utility,99947.0,19000.0
4945,cadillac escalade,74820,2009,cadillac,escalade,sport utility,93188.0,18995.0
4946,cadillac escalade,74820,2009,cadillac,escalade,sport utility,122237.0,17950.0
4947,cadillac escalade,74820,2009,cadillac,escalade,sport utility,120114.0,18995.0
4948,cadillac escalade,74820,2009,cadillac,escalade,sport utility,71536.0,22995.0
4949,cadillac escalade,74820,2009,cadillac,escalade,sport utility,101950.0,18888.0
4950,cadillac escalade,74820,2009,cadillac,escalade,sport utility,98100.0,20990.0
4951,cadillac escalade,74820,2009,cadillac,escalade,sport utility,127306.0,17895.0
4952,cadillac escalade,74820,2009,cadillac,escalade,sport utility,119883.0,15995.0
4953,cadillac escalade,74820,2009,cadillac,escalade,sport utility,144283.0,16603.0
4954,cadillac escalade,74820,2009,cadillac,escalade,sport utility,171777.0,12988.0
4955,cadillac escalade,74820,2009,cadillac,escalade,sport utility,82141.0,23551.0
4956,cadillac escalade,74820,2009,cadillac,escalade,sport utility,170500.0,16701.0
4957,cadillac escalade,74820,2009,cadillac,escalade,sport utility,195794.0,9995.0
4958,cadillac escalade,74820,2009,cadillac,escalade,sport utility,160472.0,15655.0
4959,cadillac escalade,74820,2009,cadillac,escalade,sport utility,205138.0,10975.0
4960,cadillac escalade,74820,2009,cadillac,escalade,sport utility,82501.0,18485.0
4961,cadillac escalade,74820,2009,cadillac,escalade,sport utility,106000.0,16900.0
4962,cadillac escalade,74820,2009,cadillac,escalade,sport utility,181640.0,15995.0
4963,cadillac escalade,74820,2009,cadillac,escalade,sport utility,153420.0,10999.0
4964,cadillac escalade,74820,2009,cadillac,escalade,sport utility,153697.0,13995.0
4965,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,112345.0,20300.0
4966,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,164565.0,12995.0
4967,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,121494.0,16495.0
4968,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,130632.0,16999.0
4969,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,93150.0,22492.0
4970,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,155021.0,13597.0
4971,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,101484.0,15995.0
4972,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,131055.0,16965.0
4973,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,38170.0,30000.0
4974,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,119883.0,17650.0
4975,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,115174.0,19995.0
4976,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,81525.0,22900.0
4977,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,108120.0,18990.0
4978,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,93250.0,24900.0
4979,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,116898.0,21900.0
4980,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,125799.0,16791.0
4981,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,70986.0,22495.0
4982,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,198028.0,11257.0
4983,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,143612.0,14848.0
4984,cadillac escalade esv,75600,2009,cadillac,escalade esv,sport utility,221069.0,13352.0
4985,cadillac escalade ext,61130,2009,cadillac,escalade ext,truck,161090.0,14591.0
4986,cadillac escalade ext,61130,2009,cadillac,escalade ext,truck,69225.0,26900.0
4987,cadillac escalade ext,61130,2009,cadillac,escalade ext,truck,117290.0,17867.0
4988,cadillac escalade ext,61130,2009,cadillac,escalade ext,truck,126653.0,17996.0
4989,cadillac escalade ext,61130,2009,cadillac,escalade ext,truck,99774.0,18990.0
4990,cadillac escalade ext,61130,2009,cadillac,escalade ext,truck,90560.0,17995.0
4991,cadillac escalade ext,61130,2009,cadillac,escalade ext,truck,128574.0,17000.0
4992,cadillac escalade ext,61130,2009,cadillac,escalade ext,truck,119791.0,19000.0
4993,cadillac escalade ext,61130,2009,cadillac,escalade ext,truck,113282.0,19495.0
4994,cadillac escalade ext,61130,2009,cadillac,escalade ext,truck,53769.0,17888.0
4995,cadillac escalade ext,61130,2009,cadillac,escalade ext,truck,122875.0,16980.0
4996,cadillac escalade ext,61130,2009,cadillac,escalade ext,truck,81429.0,22300.0
4997,cadillac escalade ext,61130,2009,cadillac,escalade ext,truck,134640.0,19999.0
4998,cadillac srx,43960,2009,cadillac,srx,sport utility,107718.0,6400.0
4999,cadillac xlr,95215,2009,cadillac,xlr,convertible,2056.0,47000.0
5000,cadillac cts,47942,2010,cadillac,cts,sedan,62154.0,10500.0
5001,cadillac cts,47942,2010,cadillac,cts,sedan,67915.0,11000.0
5002,cadillac cts,47942,2010,cadillac,cts,sedan,84361.0,9995.0
5003,cadillac cts,47942,2010,cadillac,cts,sedan,61000.0,11711.0
5004,cadillac cts,47942,2010,cadillac,cts,sedan,97648.0,7988.0
5005,cadillac cts,47942,2010,cadillac,cts,sedan,98044.0,11500.0
5006,cadillac cts,47942,2010,cadillac,cts,sedan,86821.0,8490.0
5007,cadillac cts,47942,2010,cadillac,cts,sedan,119436.0,8995.0
5008,cadillac cts,47942,2010,cadillac,cts,sedan,101399.0,10599.0
5009,cadillac cts,47942,2010,cadillac,cts,sedan,99500.0,7799.0
5010,cadillac cts,47942,2010,cadillac,cts,sedan,64470.0,14599.0
5011,cadillac dts,52877,2010,cadillac,dts,sedan,65202.0,11599.0
5012,cadillac dts,52877,2010,cadillac,dts,sedan,74837.0,10820.0
5013,cadillac dts,52877,2010,cadillac,dts,sedan,57994.0,11999.0
5014,cadillac dts,52877,2010,cadillac,dts,sedan,76068.0,12998.0
5015,cadillac dts,52877,2010,cadillac,dts,sedan,106060.0,7798.0
5016,cadillac dts,52877,2010,cadillac,dts,sedan,72860.0,8999.0
5017,cadillac dts,52877,2010,cadillac,dts,sedan,71086.0,12599.0
5018,cadillac escalade,75110,2010,cadillac,escalade,sport utility,75293.0,19950.0
5019,cadillac escalade,75110,2010,cadillac,escalade,sport utility,106909.0,18000.0
5020,cadillac escalade esv,75890,2010,cadillac,escalade esv,sport utility,140613.0,16994.0
5021,cadillac srx,42845,2010,cadillac,srx,sport utility,93963.0,11000.0
5022,cadillac srx,42845,2010,cadillac,srx,sport utility,86510.0,10994.0
5023,cadillac srx,42845,2010,cadillac,srx,sport utility,86824.0,11489.0
5024,cadillac srx,42845,2010,cadillac,srx,sport utility,94832.0,10990.0
5025,cadillac srx,42845,2010,cadillac,srx,sport utility,106941.0,9420.0
5026,cadillac srx,42845,2010,cadillac,srx,sport utility,130636.0,9995.0
5027,cadillac srx,42845,2010,cadillac,srx,sport utility,73447.0,14695.0
5028,cadillac srx,42845,2010,cadillac,srx,sport utility,87557.0,14599.0
5029,cadillac srx,42845,2010,cadillac,srx,sport utility,113658.0,10900.0
5030,cadillac srx,42845,2010,cadillac,srx,sport utility,105467.0,12495.0
5031,cadillac srx,42845,2010,cadillac,srx,sport utility,130920.0,8950.0
5032,cadillac srx,42845,2010,cadillac,srx,sport utility,81799.0,9965.0
5033,cadillac srx,42845,2010,cadillac,srx,sport utility,108309.0,9489.0
5034,cadillac srx,42845,2010,cadillac,srx,sport utility,88000.0,6200.0
5035,cadillac srx,42845,2010,cadillac,srx,sport utility,37900.0,16950.0
5036,cadillac srx,42845,2010,cadillac,srx,sport utility,95000.0,9500.0
5037,cadillac cts,48852,2011,cadillac,cts,sedan,31868.0,15236.0
5038,cadillac cts,48852,2011,cadillac,cts,sedan,48911.0,15900.0
5039,cadillac cts,48852,2011,cadillac,cts,sedan,38186.0,12950.0
5040,cadillac cts,48852,2011,cadillac,cts,sedan,82720.0,13995.0
5041,cadillac dts,53277,2011,cadillac,dts,sedan,60929.0,15995.0
5042,cadillac dts,53277,2011,cadillac,dts,sedan,134998.0,8963.0
5043,cadillac dts,53277,2011,cadillac,dts,sedan,89973.0,11500.0
5044,cadillac dts,53277,2011,cadillac,dts,sedan,18295.0,19998.0
5045,cadillac dts,53277,2011,cadillac,dts,sedan,78518.0,13998.0
5046,cadillac srx,43487,2011,cadillac,srx,sport utility,118003.0,11000.0
5047,cadillac srx,43487,2011,cadillac,srx,sport utility,102856.0,13499.0
5048,cadillac sts,51830,2011,cadillac,sts,sedan,42103.0,13795.0
